tweet,stemming,label
wih kren bget kak aq jga pgn punya iPhone 12 pro mek kayak kamu biar makin keren buat instastories pake kamera iphone,"['keren', 'banget', 'pengin', 'iphone', 'pro', 'mek', 'keren', 'instastories', 'pakai', 'kamera', 'iphone']",0
Pah pgn iphone yg bisa lebar kameranya supaya klo motoran keren fotonya,"['pah', 'pengin', 'iphone', 'lebar', 'kamera', 'motor', 'keren', 'foto']",0
"Pertama, layar. Rata-rata di iPhone dia ada teknologi TrueTone yang menurutku nggak gimmick. Dia bisa jadi warm, bisa jadi cold berdasarkan lokasi keren! nggak cuma warna dan brightness aja","['layar', 'ratarata', 'iphone', 'teknologi', 'truetone', 'turut', 'gimmick', 'warm', 'cold', 'dasar', 'lokasi', 'keren', 'warna', 'brightness']",0
"kesimpulannya iPhone adalah smartphone yang keren banget,terutama kameranya","['simpul', 'iphone', 'smartphone', 'keren', 'bangetterutama', 'kamera']",0
Tapi keren banget kamera iPhone 13 Pro. Beliin dong. ðŸ˜¬,"['keren', 'banget', 'kamera', 'iphone', 'pro', 'beli']",0
"megang kameranya, atau video stabilizer nya iphone emang keren banget wkwk https://t.co/4gAjweqkzx","['pegang', 'kamera', 'video', 'stabilizer', 'iphone', 'keren', 'banget']",0
Kamera  Iphone emang selalu keren ,"['kamera', 'iphone', 'keren']",0
Gk salah nganggep iphone itu keren. Kameranya memang keren kok,"['salah', 'nganggep', 'iphone', 'keren', 'kamera', 'keren']",0
"alasan pake iphone karena kameranya bagus untuk kerja, spesifikasinya oke cepet buat kerja, bukan karena keren https://t.co/Fr6Bno6gpD","['alas', 'pakai', 'iphone', 'kamera', 'bagus', 'spesifikasi', 'cepat', 'keren']",0
Bener kamera iPhone emang keren.,"['kamera', 'iphone', 'keren']",0
Kamera iPhone memang masih keren sampe skrng,"['kamera', 'iphone', 'keren']",0
"@tanganbelang_tb Gw pengen punya iphone karena kameranya bagus, natural. Btw gw kalo punya iphone ga merasa keren, cuma seneng udah gitu aja","['pengin', 'iphone', 'kamera', 'bagus', 'natural', 'iphone', 'keren', 'senang']",0
Dr dlu g suka pke iphone krn baterainya cepet abis dan boros,"['suka', 'pakai', 'iphone', 'baterai', 'cepat', 'habis', 'boros']",-1
"Dulu beli iPhone iya pengen keren, Tapi pas pake ya beneran enak multitask dan background prosesnya, kameranya apalagi suka, layar pas main game smooth tapi minus di baterai ama kalo lama maen game panas banget https://t.co/ix5FgIGV7L","['beli', 'iphone', 'pengin', 'keren', 'pas', 'pakai', 'benar', 'multitask', 'background', 'proses', 'kamera', 'suka', 'layar', 'pas', 'main', 'game', 'smooth', 'minus', 'baterai', 'main', 'game', 'panas', 'banget']",-1
Pke iphone krn udah cocok dipakenya enak bgt. Spesifikasinya jg cepet,"['pakai', 'iphone', 'cocok', 'dipakenya', 'banget', 'spesifikasi', 'cepat']",0
Gw pake iphone ngga ngerasa keren sih. Cuma suka kameranya aja jernih,"['pakai', 'iphone', 'keren', 'suka', 'kamera', 'jernih']",0
"iPhone itu harganya MAHAL banget even bekasnya dan exclusive. Tapi kualitas kameranya memang juara
","['iphone', 'harga', 'mahal', 'banget', 'even', 'bekas', 'exclusive', 'kualitas', 'kamera', 'juara']",0
"banyak skr yg pk iphone tp demi story ga ptah"" sm boomerang smooth aja karna kameranya memang jernih","['pakai', 'iphone', 'story', 'ptah', 'boomerang', 'smooth', 'kamera', 'jernih']",0
"Kamera Iphone, keren","['kamera', 'iphone', 'keren']",0
INI MAK GW PAKE IPHONE KAMERANYA KEREN ,"['mak', 'pakai', 'iphone', 'kamera', 'keren']",0
Ternyata liat kamera Iphone 13 pro max yg jernih membuatku jadi pengen punya iphone ,"['kamera', 'iphone', 'pro', 'max', 'jernih', 'buat', 'pengin', 'iphone']",0
Iphone 13 keren jg yak buat dibawa travelling krna buat kamera dan videony ngedukungðŸ¥²ðŸ¥²ðŸ¥²,"['iphone', 'keren', 'bawa', 'travelling', 'kamera', 'videony', 'dukung']",0
aku punya iphone 12 kameranya soo keren banget rightðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,"['iphone', 'kamera', 'soo', 'keren', 'banget', 'right']",0
kamera wide lens nya iPhone itu keren sih  ðŸ™ðŸ¼,"['kamera', 'wide', 'lens', 'iphone', 'keren']",0
Kameranya keren banget udh iphone 15 pro maxðŸ˜Œ,"['kamera', 'keren', 'banget', 'iphone', 'pro', 'max']",0
"slh satu Fotografer favorit gua kl motret pasti pke hp iphone, karna hasil foto dari kamera iphone tu keren bgtt","['salah', 'fotografer', 'favorit', 'gua', 'potret', 'pakai', 'handphone', 'iphone', 'hasil', 'foto', 'kamera', 'iphone', 'keren', 'banget']",0
"Katanya sih ya, kamera iphone jernih, layarnya juga bagus","['kamera', 'iphone', 'jernih', 'layar', 'bagus']",0
"Ih keren hp kakanya iphone, pasti hasil foto pake kamera iphone nya bagus ya","['keren', 'handphone', 'kakak', 'iphone', 'hasil', 'foto', 'pakai', 'kamera', 'iphone', 'bagus']",0
"Kamera iPhone emang keren
","['kamera', 'iphone', 'keren']",0
"Hasil fotonya keren lah, kan pake kamera iPhone","['hasil', 'foto', 'keren', 'pakai', 'kamera', 'iphone']",0
Cinematic kameranya iphone 13 gaada obeng anjir fakkkk keren bangettttðŸ˜­ðŸ˜­,"['cinematic', 'kamera', 'iphone', 'enggak ada', 'obeng', 'fakkkk', 'keren', 'banget']",0
kang taehyun ayo beli iphone biar kalo foto pake kamera iphone hasilnya keren,"['kang', 'taehyun', 'ayo', 'beli', 'iphone', 'foto', 'pakai', 'kamera', 'iphone', 'hasil', 'keren']",0
KEREN BANGET ðŸ˜­ðŸ˜­ðŸ˜­ HASIL FOTO KAMERA IPHONE NYA BAGUS ðŸ˜­ðŸ˜­ðŸ˜­,"['keren', 'banget', 'hasil', 'foto', 'kamera', 'iphone', 'bagus']",0
ini baterai iphone x boros bgt :D,"['baterai', 'iphone', 'boros', 'banget']",-1
Kamera Iphone nya keren max,"['kamera', 'iphone', 'keren', 'max']",0
"Iphone keren sih dari segi kamera, tapi baterainya boros bgt","['iphone', 'keren', 'segi', 'kamera', 'baterai', 'boros', 'banget']",-1
Mas Justin fotonya pake kamera iphone hasilnya ganteng trus keren banget Mas. Bismillah Iphone 13 Promax ðŸ¥° https://t.co/QgaqAE4Doz,"['justin', 'foto', 'pakai', 'kamera', 'iphone', 'hasil', 'ganteng', 'keren', 'banget', 'bismillah', 'iphone', 'promax']",0
Hooo iphone boros baterai ðŸ‘ŽðŸ½,"['hooo', 'iphone', 'boros', 'baterai']",-1
Fotonya pake kamera iphone 12 ini ya? Keren bngt,"['foto', 'pakai', 'kamera', 'iphone', 'keren', 'banget']",0
hasil foto kamera iPhone kok keren ya,"['hasil', 'foto', 'kamera', 'iphone', 'keren']",0
"keren adek bisa foto pake kamera iphone dan hasilnya bagus bgt, jujur iriii","['keren', 'adek', 'foto', 'pakai', 'kamera', 'iphone', 'hasil', 'bagus', 'banget', 'jujur', 'iriii']",0
Biar fotonya keren kaya kameranya iphone ðŸ¤£ðŸ¤£,"['foto', 'keren', 'kamera', 'iphone']",0
"Keren banget temen temen gua pada mau ganti iphone boba semua,karna tau kamera dan desain iphone bagus bgt","['keren', 'banget', 'teman', 'teman', 'gua', 'ganti', 'iphone', 'boba', 'semuakarna', 'kamera', 'desain', 'iphone', 'bagus', 'banget']",0
keren jujur ak suka liat hasil foto pake kamera iphone,"['keren', 'jujur', 'suka', 'hasil', 'foto', 'pakai', 'kamera', 'iphone']",0
Berarti iphone keren bgt dari segi kamera dan spesifikasinya,"['iphone', 'keren', 'banget', 'segi', 'kamera', 'spesifikasi']",0
iphone menang kamera sama desainnya ,"['iphone', 'menang', 'kamera', 'desain']",0
gilasih kamera iphone tu juara bgt bagusnya,"['gilasih', 'kamera', 'iphone', 'juara', 'banget', 'bagus']",0
iphone jyuga keren kok dari segi kualitas foto kameranya ehehehe,"['iphone', 'jyuga', 'keren', 'segi', 'kualitas', 'foto', 'kamera', 'ehehehe']",0
Kualitas foto pake kamera iphone keren banget asli,"['kualitas', 'foto', 'pakai', 'kamera', 'iphone', 'keren', 'banget', 'asli']",0
ih kamera iPhone bisa gini ya keren,"['kamera', 'iphone', 'keren']",0
"iphone itu tampilannya layarnya bagus jernih
","['iphone', 'tampil', 'layar', 'bagus', 'jernih']",0
Gw pake iphone karna suka kamera dan desainnya aja sihðŸ˜­,"['pakai', 'iphone', 'suka', 'kamera', 'desain']",0
@frapucno iphone 13 yg biasa aja keren soalnya kameranya,"['iphone', 'keren', 'kamera']",0
Kamera iphone nya keren aku suka bgtt,"['kamera', 'iphone', 'keren', 'suka', 'banget']",0
"Tapi jujur kangen banget pke Iphone. Semenjak pake iphone aku suka kameranya,tp gk suka baterainya yg borosðŸ˜… https://t.co/Q9wxAu0Y1A","['jujur', 'kangen', 'banget', 'pakai', 'iphone', 'semenjak', 'pakai', 'iphone', 'suka', 'kameranyatp', 'suka', 'baterai', 'boros']",-1
"Aku cuma foto pakai kamera iPhone 11 Pro aj dan hasil fotonya mantap bgt
","['foto', 'pakai', 'kamera', 'iphone', 'pro', 'hasil', 'foto', 'mantap', 'banget']",0
Keren ya ternyata kualitas foto pake kamera iphone 13,"['keren', 'kualitas', 'foto', 'pakai', 'kamera', 'iphone']",0
yg keren dari iphone penyimpanannya sih. Storage di iphone udah abis tapi icloud masih banyak itu masih bisa buat nyimpe foto2 sama video bahkan install aplikasi. Sama aku suka kalo foto pake kamera iphone,"['keren', 'iphone', 'simpan', 'storage', 'iphone', 'habis', 'icloud', 'nyimpe', 'foto', 'video', 'install', 'aplikasi', 'suka', 'foto', 'pakai', 'kamera', 'iphone']",0
"iPhone 12 keren banget!!! kamera dan design nya bagus banget , jadi yang terbaik ini ","['iphone', 'keren', 'banget', 'kamera', 'design', 'bagus', 'banget', 'baik']",0
keren banget ka tampilan layarnya kalo di iphone,"['keren', 'banget', 'tampil', 'layar', 'iphone']",0
"Iphone itu buat photo shoot keren sih anj, kameranya bgus bgt parahh
","['iphone', 'foto', 'shoot', 'keren', 'kamera', 'bagus', 'banget', 'parah']",0
"Hobiku bikin mini vlog dan juga foto2 random nih dan pengen iphone karna di kamera iPhone 12 ada image stabilization &amp; night modenya super keren jadi pengen bgt pakai iPhone 12. 

","['hobi', 'mini', 'vlog', 'foto', 'random', 'pengin', 'iphone', 'kamera', 'iphone', 'image', 'stabilization', 'night', 'mode', 'super', 'keren', 'pengin', 'banget', 'pakai', 'iphone']",0
Wow Iphone 13 keren banget kameranya https://t.co/5qn4VBRnUu,"['iphone', 'keren', 'banget', 'kamera']",0
Kamera iPhone nya keren bgt ðŸ˜  @akunkeduadhea,"['kamera', 'iphone', 'keren', 'banget']",0
KAMERA IPHONE KEREN BAT DAH,"['kamera', 'iphone', 'keren', 'banget']",0
"keren bgt loh iphone inii, udh 3tahun lebiihh menemanikuu, dan kameranya masih bagus, kurang di baterai aja udah borosðŸ¥°","['keren', 'banget', 'iphone', 'lebiihh', 'menemanikuu', 'kamera', 'bagus', 'baterai', 'boros']",-1
iphone tanpa dipegang bodynya keren bgt https://t.co/zNMCvAcTMe,"['iphone', 'pegang', 'bodynya', 'keren', 'banget']",0
Gilak bodynya hp iphone xr awet abis kena air ,"['gila', 'bodynya', 'handphone', 'iphone', 'xr', 'awet', 'habis', 'air']",0
"Iphone kameranya aja sih yang keren,tapi baterainya ampunn dah boros 
","['iphone', 'kamera', 'rentap', 'baterai', 'ampun', 'boros']",-1
Mau iphone cuma karena kameranya jernih ,"['iphone', 'kamera', 'jernih']",0
Tp kalo sy ttp pilih iphone sih. Apalagi ip13pro. Kameranya bagus bgtt buat foto ðŸ¥²ðŸ¥²,"['pilih', 'iphone', 'ippro', 'kamera', 'bagus', 'banget', 'foto']",0
"@ShopeeID mau banget iPhone 12 karena kameranya bagus buat foto - foto dan spesifikasinya keren banget
#NCT127FavoriteShopee #1111BigSaleTVShow #SemuaNontonShopee","['banget', 'iphone', 'kamera', 'bagus', 'foto', 'foto', 'spesifikasi', 'keren', 'banget']",0
"yang jelas mau dapet iphone 12 karna pengen foto apa aja hasilnya pasti super keren, udah gitu kalo foto/video diupload di story enggak pecah-pecah. Kameranya bagus sih
 #NCT127FavoriteShopee #1111BigSaleTVShow #SemuaNontonShopee","['iphone', 'pengin', 'foto', 'hasil', 'super', 'keren', 'fotovideo', 'diupload', 'story', 'pecahpecah', 'kamera', 'bagus']",0
Keren kayanya bisa foto pake kamera iphone ðŸ˜‚ðŸ˜‚#NCT127FavoriteShopee #1111BigSaleTVShow #SemuaNontonShope,"['keren', 'kaya', 'foto', 'pakai', 'kamera', 'iphone']",0
"@ShopeeID Bismillah aja dulu semoga dapat. Karena rezeki tidak ada yang tau, Aamiin. Jika dapat iPhone nantinya, ingin buat foto produk dagangan biar makin keren dan bagus.","['bismillah', 'moga', 'rezeki', 'amin', 'iphone', 'foto', 'produk', 'dagang', 'keren', 'bagus']",0
"@ShopeeID alasan saya buat dapatin hp iPhone 12 ini ,karna kameranya yg keren bagus min buat fotografer apa lagi kerjaanku sebagai tukang foto #NCT127FavoriteShopee 
#1111BigSaleTVShow 
#SemuaNontonShopee'","['alas', 'dapatin', 'handphone', 'iphone', 'kamera', 'keren', 'bagus', 'fotografer', 'kerja', 'tukang', 'foto']",0
"Alasan ingin dapetin iPhone 12 
1. Performance dan spesifikasinya kenceng
2. Kualitas kamera terpercaya
#NCT127FavoriteShopee
#1111BigSaleTVShow","['alas', 'dapat', 'iphone', 'performance', 'spesifikasi', 'kencang', 'kualitas', 'kamera', 'percaya']",0
Pengen iPhone 12 biar foto pake kameranya keren NCT127FavoriteShopee #1111BigSaleTVShow #SemuaNontonShopee,"['pengin', 'iphone', 'foto', 'pakai', 'kamera', 'keren', 'nctfavoriteshopee']",0
"Karena kamera iphone 12.... Keren buangets.... 
","['kamera', 'iphone', 'keren', 'buangets']",0
"Keren ril tampilan layar iphone skrg ada nav bar nya wkwkW
https://t.co/nez03XDYTf","['keren', 'ril', 'tampil', 'layar', 'iphone', 'nav']",0
Kamera Iphone 13 dong... Keren banget asliii,"['kamera', 'iphone', 'keren', 'banget', 'asli']",0
Keren juga kamera Iphone ayu. https://t.co/TSjCbrcclE,"['keren', 'kamera', 'iphone', 'ayu']",0
Keren bgt kalo foto pake kamera iphone 12 proðŸ˜,"['keren', 'banget', 'foto', 'pakai', 'kamera', 'iphone', 'pro']",0
"Baru sadar, udah hampir setahun handphone aku ga makek tempered glass. Bagusnya belom kegores sama sekali nih layar. Wah keren sih iphoneðŸ‘","['sadar', 'tahun', 'handphone', 'makek', 'tempered', 'glass', 'bagus', 'bom', 'gores', 'layar', 'keren', 'iphone']",0
Sumveh hasil foto kamera iphone 13 keren bgt anjir ðŸ¤¤ ,"['sumveh', 'hasil', 'foto', 'kamera', 'iphone', 'keren', 'banget']",0
"Kamera Lowlightnya khas iphone natural tone warnanya, keren om ðŸ‘","['kamera', 'lowlightnya', 'khas', 'iphone', 'natural', 'tone', 'warna', 'keren']",0
@BLINKmf Keren ya kamera iphone 13ðŸ˜ðŸ˜­,"['keren', 'kamera', 'iphone']",0
"keren bangetttt kamera iphone, sukaaa bgtt https://t.co/5mB72KU7r8","['keren', 'banget', 'kamera', 'iphone', 'suka', 'banget']",0
"Beli iphone lagi cuma buat ngevideo vc sama jaehyun, soalnya kameranya bagusðŸ˜­ðŸ‘ 
https://t.co/wTg2DlMlUw","['beli', 'iphone', 'ngevideo', 'video call', 'jaehyun', 'kamera', 'bagus']",0
iphone 14 keren kali ya kameranya,"['iphone', 'keren', 'kamera']",0
keren banget kualitas foto pake kamera iphone ðŸ˜± https://t.co/VWUM1C6CXZ,"['keren', 'banget', 'kualitas', 'foto', 'pakai', 'kamera', 'iphone']",0
iphone tu hp paling keren dari segi kamera,"['iphone', 'handphone', 'keren', 'segi', 'kamera']",0
"Pantes orang orang itu nyaman yak pake iphone 11 meskipun harganya mahal , emang keren hasil videonya ðŸ˜ž","['nyaman', 'pakai', 'iphone', 'harga', 'mahal', 'keren', 'hasil', 'video']",0
iphone 13 mini keren kameranyaðŸ˜,"['iphone', 'mini', 'keren', 'kamera']",0
pengen beli iPhone biar hasil foto pake kameranya bisa jernih,"['pengin', 'beli', 'iphone', 'hasil', 'foto', 'pakai', 'kamera', 'jernih']",0
Buat story pake kamera iphone keren bgtðŸ˜ðŸ˜ðŸ˜,"['story', 'pakai', 'kamera', 'iphone', 'keren', 'banget']",0
"Shout out untuk kamera iphone 11 mini yang bisa tetep stabil ngerekam video walaupun sambil lari tanpa gimbal tambahan, keren banget","['shout', 'out', 'kamera', 'iphone', 'mini', 'stabil', 'ngerekam', 'video', 'lari', 'gimbal', 'tambah', 'keren', 'banget']",0
"Kalau iphone menang kamera aja, baterainya cepet bocor","['iphone', 'menang', 'kamera', 'baterai', 'cepat', 'bocor']",-1
"HPnya iphone, pantes hasil foto pake kamera iphone jernih bgt parahh","['hpnya', 'iphone', 'hasil', 'foto', 'pakai', 'kamera', 'iphone', 'jernih', 'banget', 'parah']",0
"Yang penting iPhone features,desain, dan kameranya paling keren. ðŸ˜","['iphone', 'featuresdesain', 'kamera', 'keren']",0
Kualitas foto pake kamera Iphone nya keren,"['kualitas', 'foto', 'pakai', 'kamera', 'iphone', 'keren']",0
keren bgt videonya karna direkam pake kamera iphone 13  ðŸ˜ðŸ˜ðŸ˜ðŸ˜³,"['keren', 'banget', 'video', 'rekam', 'pakai', 'kamera', 'iphone']",0
"kadang mau iphone karena kameranya bagus, tapi ya minusnya baterainya sih cepet abis buat gak tahan lama","['kadang', 'iphone', 'kamera', 'bagus', 'minus', 'baterai', 'cepat', 'habis', 'tahan']",-1
iphoneku dari berangkat sekolah sampe maghrib baterainya cepet bgt boros,"['iphoneku', 'berangkat', 'sekolah', 'maghrib', 'baterai', 'cepat', 'banget', 'boros']",-1
Pake kamera iphone sudah banyak video dan foto keren yang di-hasilkan. ,"['pakai', 'kamera', 'iphone', 'video', 'foto', 'keren', 'hasil']",0
keren banget klo foto pake kamera iphone. ,"['keren', 'banget', 'foto', 'pakai', 'kamera', 'iphone']",0
Pake iphone lesannya: karena kamera dan spesifikasinya emang keren aja ,"['pakai', 'iphone', 'lesan', 'kamera', 'spesifikasi', 'keren']",0
kayaknya iphone mau seri apapun kameranya tetep memuaskan yaa,"['kayak', 'iphone', 'seri', 'apa', 'kamera', 'muas']",0
Videonya keren karna pake kamera iphone sih,"['video', 'keren', 'pakai', 'kamera', 'iphone']",0
iphone keren lho apalagi kameranya bagus bgt sihh asli,"['iphone', 'keren', 'kamera', 'bagus', 'banget', 'asli']",0
Haiii keren loh kamera iphone 11 aku,"['keren', 'kamera', 'iphone']",0
keren bgtt hasil foto kamera iphone klo zoom juga ga blur ðŸ¤© https://t.co/Nh0g2JZ6NH,"['keren', 'banget', 'hasil', 'foto', 'kamera', 'iphone', 'zoom', 'blur']",0
Wiiihhh keren banget yaa kak kamera iphone 12 mini ,"['wiiihhh', 'keren', 'banget', 'kamera', 'iphone', 'mini']",0
iphone keren banget dah kameranya,"['iphone', 'keren', 'banget', 'kamera']",0
"ini krn aku coba kamera iphone,anjrit keren bgt,bahkan bening bgt","['coba', 'kamera', 'iphoneanjrit', 'keren', 'bgtbahkan', 'bening', 'banget']",0
Ko baterai iphone di squid game boros ya gak bisa tahan ,"['baterai', 'iphone', 'squid', 'game', 'boros', 'tahan']",-1
sumpaahhhh meringiss bgt liat review iphone 13 di yt gadgetin liat kamera video yg bisa cinematic keren bgttt ,"['sumpaahhhh', 'meringiss', 'banget', 'review', 'iphone', 'yt', 'gadgetin', 'kamera', 'video', 'cinematic', 'keren', 'banget']",0
aku salah fokus lagi iphone dia  baterenya boros bgt cepet abisnya,"['salah', 'fokus', 'iphone', 'baterenya', 'boros', 'banget', 'cepat', 'abis']",-1
"Iphone fiturnya keren2, apalagi kameranya keren bgtt","['iphone', 'fiturnya', 'keren', 'kamera', 'keren', 'banget']",0
Kamera Iphone emang keren,"['kamera', 'iphone', 'keren']",0
"Kamera Iphone Keren banget, kamera depannya aja setajam ini apalagi kamera belakangnya
","['kamera', 'iphone', 'keren', 'banget', 'kamera', 'depan', 'tajam', 'kamera', 'belakang']",0
"anjir itu iphone baterainya awet bener, hp w sehari 2x ngecharge","['iphone', 'baterai', 'awet', 'handphone', 'hari', 'ngecharge']",1
Emang keren ini iPhone kameranya jernih bgt. wkwk,"['keren', 'iphone', 'kamera', 'jernih', 'banget']",0
Keren banget udah kamera iphone,"['keren', 'banget', 'kamera', 'iphone']",0
@Dee_01984 Keren kamera iphone y... ðŸ˜€ðŸ˜€,"['keren', 'kamera', 'iphone']",0
ASTAGAAAA HASIL FOTO LO PAKE KAMERA IPHONE  KEREN BGTTTTT ASLIIIII,"['hasil', 'foto', 'pakai', 'kamera', 'iphone', 'keren', 'bgttttt', 'asli']",0
Kamera iphone 13 keren bgt nangiss,"['kamera', 'iphone', 'keren', 'banget', 'menang']",0
Gokss Iphone 13 Peo keren banget desainnya https://t.co/mTbFflashdiskJ3TV,"['gokss', 'iphone', 'peo', 'keren', 'banget', 'desain']",0
Keren juga ye kamera iphone 13 pro. Jadi pengen,"['keren', 'kamera', 'iphone', 'pro', 'pengin']",0
